"Gene.Symbol","log2FoldChange","pvalue","padj"
"Filip1l",2.08340364722878,4.93543342490484e-40,1.32414775594065e-37
"Ear2",2.89365660775627,5.74710274140195e-40,1.52398462811246e-37
"Syne1",1.45124337779881,9.25535939876128e-40,2.42607438033047e-37
"Myof",2.79434580220561,9.90079075256083e-40,2.56576742172897e-37
"Entpd1",2.11753327137643,1.10849329745176e-39,2.84035838745925e-37
"Rad51b",3.80028137424468,1.75636490329953e-39,4.45043351330509e-37
"Septin11",1.40963681827798,4.78669723978128e-39,1.19956736871662e-36
"B4galt6",2.43527522079158,8.53662197341628e-39,2.1160615663452e-36
"Mcm10",-1.93921632031643,1.77737340824494e-38,4.35838715860493e-36
"Cyp2a5",-2.53073538691203,2.76339729023702e-38,6.70417821317608e-36
"Adam8",3.82224035661525,3.62931161106618e-38,8.71225803056465e-36
"Cbr3",2.41409476311328,4.03554715169478e-38,9.58652633274994e-36
"Per3",-2.96883179460881,4.54801365893831e-38,1.06925207723802e-35
"Ccdc80",2.24921920665373,7.17885902663918e-38,1.67054979696435e-35
"Mpzl1",1.80237771762801,8.8772460042109e-38,2.04490500127302e-35
"S1pr2",1.54164632242602,1.16214442233654e-37,2.65027035513848e-35
"Niban1",2.33316526303069,1.17749112705212e-37,2.65868169825975e-35
"Tpm1",1.26973066676123,1.53747614029084e-37,3.43746503718947e-35
"Gpc6",1.61941775098643,1.78856334379229e-37,3.96001816069739e-35
"Gch1",-1.01421930223827,2.50998315000428e-37,5.50386208998535e-35
"Anxa5",2.4131558612049,2.80834637270151e-37,6.09946085994838e-35
"Lrtm1",-2.5718875120268,2.93761070060302e-37,6.32002000257092e-35
"Tagln2",2.124075306257,5.61260293092138e-37,1.19621878354824e-34
"Tef",-1.9808373505813,6.47815323721957e-37,1.36791004235919e-34
"Pkm",2.2293921886336,7.14700322742041e-37,1.49529732661764e-34
"Gm30262",-2.65996789200444,8.04016955090555e-37,1.66687333280365e-34
"Shc2",5.93048110166752,8.34809786511401e-37,1.71512046679212e-34
"Ddc",1.32419922136531,1.12139750460266e-36,2.28334554396998e-34
"Gm40656",-2.02292635022402,1.27747889093811e-36,2.57813328387996e-34
"Cd63",3.47626603514525,2.09432907051798e-36,4.18957670641776e-34
"Nrep",-2.7247305074997,2.17667700474991e-36,4.31644513854971e-34
"Sox4",2.08913238177942,2.73299829216511e-36,5.35355616242613e-34
"Asap2",1.97140677562923,2.74661728131487e-36,5.35355616242613e-34
"Fcgr3",2.28562693383233,3.88721452037185e-36,7.51253619805763e-34
"Gpr155",-0.901018987205943,4.03822162771494e-36,7.73879363193606e-34
"Mtmr11",2.33216056891193,9.57011238135565e-36,1.81872010714013e-33
"Cd93",1.65232600390062,1.21253832127778e-35,2.28528400138345e-33
"Prelid2",1.99815836027858,1.22859748740124e-35,2.29657095903159e-33
"Fabp4",2.23656449396599,1.59574376499151e-35,2.95861272850661e-33
"Bhlhe41",-2.66419408559502,1.61176643267095e-35,2.96422044331137e-33
"Thbs1",2.60110310048141,2.15077797669805e-35,3.92387934068793e-33
"Axl",1.92227543668623,2.43147306689689e-35,4.40077327703044e-33
"Elmo1",2.55685770050857,3.42187956187704e-35,6.14456404792173e-33
"Elovl7",3.70654336929222,5.7225895702561e-35,1.01955980585696e-32
"Cd74",2.63110458223976,6.26732585980798e-35,1.10795632738698e-32
"Golm1",1.95699559138715,6.60403705480137e-35,1.15850050026727e-32
"Tmem43",1.34887778407473,8.37453505520908e-35,1.45787230484002e-32
"Npnt",4.01322287581637,8.82981028525314e-35,1.5254835117818e-32
"Cadm4",-2.5553574559266,9.54010188259817e-35,1.63580468746354e-32
"Marcksl1-ps4",-2.19079243184996,1.00497194296327e-34,1.71032725069235e-32
"Mapt",2.70947154077917,1.34717518501905e-34,2.27572815513773e-32
"Tst",-0.969550224250437,1.38581493814337e-34,2.32378747532055e-32
"Bnip5",3.03562677709708,1.67083187822048e-34,2.78126430531519e-32
"Itgax",3.31672346903979,2.27604398459058e-34,3.7612451498977e-32
"Clec7a",3.12464569316645,2.66795874077053e-34,4.37717979016344e-32
"Hip1",1.70949691998585,2.73732689042627e-34,4.45890998115507e-32
"Ttc39a",3.07899755192235,3.31085296353609e-34,5.35489374705252e-32
"Parvg",2.43069673463755,3.41623384811813e-34,5.48642344410802e-32
"Specc1",2.07566968201243,4.45524154794676e-34,7.10501982523957e-32
"Klf6",1.9352359508628,5.37413692062702e-34,8.51091614409022e-32
"Hr",3.07061488449014,6.16844286108086e-34,9.70147168599649e-32
"Flna",1.88495753345895,7.44560486840262e-34,1.16299328098577e-31
"Pxmp2",-0.979699128621686,8.48895768508019e-34,1.31694340141669e-31
"Armcx4",1.91130593492133,9.25988879710251e-34,1.42683624336434e-31
"Slc15a3",2.42598915621505,9.40775093731164e-34,1.43989100755297e-31
"Tubb6",1.16960320793608,9.65123610860128e-34,1.46730959637768e-31
"Frmd4b",1.39468379985233,1.19694094705695e-33,1.80769790050555e-31
"Usp2",-3.10590744370971,1.2337751208085e-33,1.85106852829197e-31
"Gm36264",-4.01247915254314,1.71564169217376e-33,2.55720318889036e-31
"Mmp12",5.30470118579413,1.96579545869981e-33,2.9110367166006e-31
"Arl11",3.35343322967999,2.06993363797404e-33,3.04547332993536e-31
"Prss36",-1.06839345904812,2.24582504599298e-33,3.283079498325e-31
"Slc17a4",1.64851790648762,2.31254106038207e-33,3.35907636191166e-31
"Cd180",2.64927556008068,3.29393307298047e-33,4.75431289426074e-31
"Fam83a",3.14472570492912,3.40945562781991e-33,4.89010286744863e-31
"Cx3cr1",3.06488228313583,3.86808995566373e-33,5.51323696493196e-31
"Dtx4",1.62139604238928,5.39010998695943e-33,7.63487318339192e-31
"Hagh",-1.1234395539767,6.86424083559766e-33,9.66290199109906e-31
"Nat8",-1.83757531116293,7.19358168144836e-33,1.00643944935847e-30
"Emp1",3.10311516223009,9.58401852356494e-33,1.33270452701158e-30
"Ntrk2",3.37303686538675,9.67420043433418e-33,1.33709176306055e-30
"Cd68",2.44827156052931,1.11403496799928e-32,1.5304558701942e-30
"Tnc",2.18346066897971,1.36126529048874e-32,1.84811080220013e-30
"Ahcy",-1.34318356402673,1.36146728686526e-32,1.84811080220013e-30
"Gm31583",-2.94457539121254,1.38109203362026e-32,1.86365703116627e-30
"Grk5",1.59529504778601,1.42240489321538e-32,1.90811432881039e-30
"Pakap",1.99443887592398,1.44311943249356e-32,1.9245812080711e-30
"Gsta1",4.04418065454542,1.76582565865671e-32,2.34125896195734e-30
"Cybb",2.3871507474156,1.78108835546272e-32,2.34784508360273e-30
"Vopp1",1.78555506201348,2.12016062885176e-32,2.77875075522784e-30
"F2",-0.606946210556889,2.69189343634019e-32,3.50792170375646e-30
"Lrrc14b",1.3728510461651,2.73946207104983e-32,3.54962684831201e-30
"Soat1",2.09672230785199,2.88611804109913e-32,3.71852666255738e-30
"Evl",2.59095501396634,2.92619533144195e-32,3.74898227716481e-30
"H2-Eb1",2.63023416572935,3.08123576748716e-32,3.9255632222092e-30
"Urad",-1.30880470903587,3.11806874875112e-32,3.95041987862607e-30
"Fbn1",1.70037751153574,3.25877342762586e-32,4.10587447607778e-30
"Upb1",-1.08323259857072,3.52295209297033e-32,4.41433640001034e-30
"Homer2",-1.12421357886688,4.20790341760145e-32,5.24378346657929e-30
"Il22ra1",1.43657826282006,5.30095346235449e-32,6.57001324505403e-30
"Zbtb48",-1.1462705651037,5.79059685814591e-32,7.11888138394131e-30
"Stard4",-1.95830814396387,5.80623520023277e-32,7.11888138394131e-30
"Sh3pxd2b",3.38300795297184,5.85940281953187e-32,7.14565140638633e-30
"Gm31522",2.41757266676843,6.08563541761082e-32,7.38206998396888e-30
"Psat1",2.54596926313405,6.60335015149316e-32,7.96769313252918e-30
"Cxcr4",2.71197068066818,7.68766579478341e-32,9.22722202368609e-30
"Lbh",1.6452743074905,8.69132079861427e-32,1.03772550163559e-29
"Tlr8",2.54037686697034,9.0396072037296e-32,1.07368876188049e-29
"Mpv17l",-1.97219257659078,1.02376217161654e-31,1.20968374734275e-29
"Afap1",1.61602582001273,1.05249794856223e-31,1.23722761427638e-29
"Idi1",-3.2264260389358,1.82366664437776e-31,2.13275476025819e-29
"P4ha1",1.38555993334671,1.95976170153137e-31,2.28022273486852e-29
"Col3a1",2.59779923654804,2.10090665196274e-31,2.43203940091423e-29
"Per2",-1.68713484755225,2.15352283955189e-31,2.48035799777681e-29
"Hes6",-1.26085521246609,2.6684057226789e-31,3.05793932189409e-29
"Slc1a4",1.73623190306456,2.71951937531314e-31,3.10093196770081e-29
"Aldh18a1",2.3450190852172,3.86312818512981e-31,4.38301682894951e-29
"Tbc1d1",1.19429217349953,4.37439970749572e-31,4.9385240262099e-29
"Slfn5",1.36883626651927,4.45776381221007e-31,4.99422383342981e-29
"D17H6S56E-5",3.08366466790996,4.46753633860856e-31,4.99422383342981e-29
"Rab7b",2.60639777567861,5.20056896075359e-31,5.78531586097491e-29
"Fhad1",-1.61748581758534,5.77611880708499e-31,6.39438783473656e-29
"Fam47e",-1.833728392498,6.38868878472716e-31,7.0383597939953e-29
"Gnmt",-1.05042822554717,6.5644727938182e-31,7.17245381437032e-29
"Mvk",-1.9242980063543,6.57330781496776e-31,7.17245381437032e-29
"Rbp4",-0.893038689296337,6.6704618704656e-31,7.2438039502842e-29
"Clec2d",-1.78114409683661,7.09075594410803e-31,7.66372935096604e-29
"Cdc42ep3",1.41553661874294,7.63470373878886e-31,8.21270843222076e-29
"Abcc5",1.5521724951652,8.96831475047328e-31,9.60199144997855e-29
"Thbs2",1.89360895209741,9.16089984815315e-31,9.7623514503333e-29
"Mlkl",1.52276172526888,1.13100336595433e-30,1.19965264002737e-28
"Abcg1",2.17643906527132,1.39758918637891e-30,1.475556546082e-28
"Gm36193",3.73255550802448,1.47192373960947e-30,1.54687653833152e-28
"Gpcpd1",-2.37856794384492,1.57572153298685e-30,1.64836374127363e-28
"Slc25a24",2.26203652067914,1.7357925334126e-30,1.80752277280705e-28
"Pik3c2g",1.35517390886359,1.92845351521853e-30,1.99901738247994e-28
"Gm38455",-2.48703731342269,2.02294203684883e-30,2.0874748031827e-28
"Fosl2",1.25355849581711,2.57705585899474e-30,2.64728643533221e-28
"Msrb1",-0.856137476034582,2.65562887293782e-30,2.71576755369269e-28
"Mest",1.37664464966598,2.68478832056849e-30,2.73333025225734e-28
"Dock7",0.888946552431551,2.71610075103911e-30,2.75291900566431e-28
"Arhgap19",1.96161376005446,3.41132710986891e-30,3.44227056374161e-28
"Olfml3",1.97200574243799,4.04921313451903e-30,4.06794297500909e-28
"Stard5",-0.647312067375955,8.00434027401417e-30,7.97581519935657e-28
"Csf2rb2",2.48561557838638,8.00904047644224e-30,7.97581519935657e-28
"Slc37a2",2.24529835675169,8.64553891280295e-30,8.57223977854224e-28
"Fcgr1",2.53573601856086,8.94361540131813e-30,8.82940039943983e-28
"Gm38842",2.75648455936321,9.74775914954295e-30,9.58179514678134e-28
"9430038I01Rik",-1.08955012028074,9.87094179026699e-30,9.66123723292012e-28
"Phyhd1",-0.646156299146848,9.95132391410902e-30,9.6982881137289e-28
"Wee1",-1.93115741219237,1.07518039191461e-29,1.0433825037282e-27
"Rdh16f2",-2.3116044761313,1.10842440604299e-29,1.07108553304282e-27
"Il18bp",1.70841949459646,1.11622384185297e-29,1.07407108495599e-27
"Lmo2",1.31111109680406,1.13328612618331e-29,1.08590714737859e-27
"Amz1",2.59626686781142,1.28956955812689e-29,1.23048676874827e-27
"Zap70",-2.10024354962083,1.30379305835799e-29,1.23887502899392e-27
