"Gene.Symbol","pvalue","log2FoldChange"
"1700008J07Rik",0.900374947445972,0.0261533355775271
"1700008O03Rik",0.832183036725014,0.110617632460226
"1700009J07Rik",0.258947636091614,1.51036610776079
"1700010B13Rik",0.765520680557476,1.05283015388876
"1700010I14Rik",0.0588874660156985,0.829263362666719
"1700010K24Rik",0.715742664291836,0.458826796614091
"1700010L04Rik",0.754638774442441,1.10252485364676
"1700011D18Rik",0.694049957658299,-1.16495555820427
"1700011L22Rik",0.91888745041227,-0.34801308945494
"1700012B07Rik",0.915709581917274,-0.348012716423981
"1700013F07Rik",0.229712835058039,2.15911913632294
"1700013H16Rik",0.498300522449553,1.7161283402869
"1700014D04Rik",0.419588370268672,1.05366342043868
"1700015O11Rik",0.32853793154168,-0.725219334983455
"1700016A09Rik",0.554846927660968,-0.47388960612295
"1700016B15Rik",0.281417506143867,-2.069089898066
"1700016C15Rik",0.963404441751509,-0.0724887971770665
"1700016D06Rik",0.291858007463056,3.17111830402668
"1700016P03Rik",0.363736737755894,2.12408748459284
"1700017B05Rik",1.82005314978913e-09,0.856018839402678
"1700018A04Rik",0.761570637445468,1.07084936913107
"1700018A23Rik",0.0974019688961448,1.0254842667408
"1700018L02Rik",0.000107857717607555,0.886780237468252
"1700018M17Rik",0.318928862977697,1.29159074514959
"1700019A02Rik",0.848698305809,-0.273168393795619
"1700019A23Rik",0.229088044489546,-1.34427004241144
"1700019D03Rik",0.0493235495763168,-0.703029308579717
"1700019N19Rik",0.732022750464632,1.20575965506151
"1700020L13Rik",0.489197589074272,0.716908216685291
"1700020L24Rik",0.151089993644247,1.11010618763581
"1700021A07Rik",0.45516386391309,-1.09975591716269
"1700021J08Rik",0.77903119273167,0.092963769661705
"1700022I11Rik",0.810163914381341,0.236895308751367
"1700022N22Rik",0.827701686367549,0.0723546026042832
"1700023H06Rik",0.00295893262466365,1.21567370892545
"1700024J04Rik",0.664758016701514,-0.536380102018729
"1700025B11Rik",0.294651735854108,1.90829174883642
"1700025G04Rik",0.623735277941759,0.0934086093493305
"1700025N23Rik",0.0169222500434393,1.92433237916451
"1700026D11Rik",0.465954294569329,1.64585866407927
"1700026J14Rik",0.249450781714736,1.93090972781641
"1700027A07Rik",0.769275259579981,0.567271984072684
"1700028E10Rik",5.18673091267524e-14,1.43005889982604
"1700028I16Rik",0.384247694213982,1.63599186208651
"1700028J19Rik",0.173541173630639,0.762301413763838
"1700028K03Rik",0.203472942386292,0.923761231786231
"1700028N14Rik",0.915709581917274,-0.348012716423981
"1700029I15Rik",0.368082966942275,0.150744622903164
"1700029J07Rik",0.00188534956709278,0.708281134201772
"1700030A11Rik",0.215768462684003,2.21893704787407
"1700030C10Rik",0.729675964516983,-0.269225443115938
"1700030C12Rik",0.6429278198693,-1.14595544825246
"1700030C14Rik",0.915898184269932,-0.348012737389187
"1700030J22Rik",0.0862482784137006,-0.631503023748848
"1700030K09Rik",0.19138599915362,0.174808290209544
"1700030M09Rik",0.634853229763296,0.981552574638664
