"Gene.Symbol","log2FoldChange","pvalue","padj"
"Ces1d",-1.46727280091465,2.39320838186844e-08,4.22225308195231e-06
"Creld2",1.83916003968197,2.73267810864073e-08,4.75129554628447e-06
"Slc13a5",3.86090946273288,2.88420204247443e-08,4.94311027193797e-06
"Abcb1b",2.89802288367098,3.68705274657897e-08,6.23008053531097e-06
"Ces1e",-1.38215173976668,4.64768678411221e-08,7.74420810402698e-06
"Manf",1.09497429110708,5.16850540210657e-08,8.47242999345005e-06
"Ly6e",1.20154988851074,5.22597165554141e-08,8.47242999345005e-06
"3110001D03Rik",1.52463587523366,5.41680672545235e-08,8.66472403803357e-06
"Rtp4",2.62299323840491,7.19123207556043e-08,1.13517383171709e-05
"Ephx1",0.908518407320661,7.55031678902919e-08,1.17637857815563e-05
"Btg2",1.92967527803748,8.30151001810039e-08,1.27683609855321e-05
"Gas6",1.88904175774935,9.38449492910469e-08,1.41244968360111e-05
"Cyp2c67",0.930583553089507,9.41868589548128e-08,1.41244968360111e-05
"Mn1",-2.79926896312382,1.07626371056116e-07,1.59406614019781e-05
"Mme",-2.29564629875803,1.10838606359335e-07,1.62162287864993e-05
"H2-Q10",-0.808852810421236,1.35433561948415e-07,1.9575860755363e-05
"Serinc3",-0.928108536118003,1.4057336523299e-07,2.00768888416689e-05
"Gria3",4.47680363174285,1.42451119598241e-07,2.01057186096482e-05
"9430037G07Rik",2.39261340101122,1.56378679806308e-07,2.15700402346408e-05
"Igtp",1.8036269381723,1.5642189717544e-07,2.15700402346408e-05
"Ifi44",2.3861220097389,1.8483002671278e-07,2.51144894050141e-05
"Mug1",-0.766897386300263,1.86312374514149e-07,2.51144894050141e-05
"1700051A21Rik",2.83902257321481,2.18491272008571e-07,2.91248865587425e-05
"Pdia6",0.917785116349985,2.4534591434367e-07,3.2345219059132e-05
"Gm16291",-1.38863669684832,2.56064290761477e-07,3.33913401767982e-05
"Rnf125",-1.32363484398361,2.68632433872314e-07,3.43703250702019e-05
