"Gene.Symbol","log2FoldChange","pvalue","padj"
"S100a4",2.56193068789884,1.16943826003262e-10,1.71268655427299e-08
"Map4k4",0.927966345109556,1.22616011122159e-10,1.75298376864983e-08
"Spp1",3.40204736700964,1.22851853776028e-10,1.75298376864983e-08
"Lynx1",1.6402121343964,1.23556198132559e-10,1.75298376864983e-08
"Tes",2.79223966593304,1.23718730516369e-10,1.75298376864983e-08
"Ptk7",2.59187221334523,1.26596330365445e-10,1.77929100452337e-08
"Rragd",3.40348467717839,1.29040851478633e-10,1.79376909938168e-08
"Gabra3",1.35711635490194,1.29684936035169e-10,1.79376909938168e-08
"Ly9",1.57532560869597,1.38037444919241e-10,1.89143586328142e-08
"Vcam1",2.09648120936053,1.39526041974161e-10,1.89143586328142e-08
"Cpxm1",2.69926319159497,1.40054796601881e-10,1.89143586328142e-08
"Plat",4.00632659331293,1.41087136921382e-10,1.89143586328142e-08
"Prom1",2.54330168380612,1.48073597753804e-10,1.96994401652923e-08
"Clec7a",2.53869741776954,1.51199817631653e-10,1.99629577400337e-08
"Havcr2",2.26627845048573,1.62684473152032e-10,2.13177819405535e-08
"Ccdc80",2.15150239710162,1.65346716628467e-10,2.15049446074696e-08
"Antxr1",1.27270308999671,1.84416217273033e-10,2.36400938154789e-08
"Hey1",1.9307226497301,1.84476288667955e-10,2.36400938154789e-08
"Myof",2.15024163078922,1.90216340530962e-10,2.41977400202452e-08
"Capg",2.3052115231537,2.02046456558618e-10,2.55164177166928e-08
"Selenbp2",-2.10551388444687,2.07560532152131e-10,2.60242083046572e-08
"Elovl7",4.20305991586617,2.11105489104757e-10,2.62796176008407e-08
"Ehf",2.77435194902323,2.13528054225011e-10,2.63926732555567e-08
"Lgals3",2.64539336846668,2.20609342985675e-10,2.70759128841855e-08
"Col1a2",2.41417649055701,2.2689308322046e-10,2.76523961843789e-08
"Sema5a",1.98716254364768,2.36712866304943e-10,2.8462948407235e-08
"Smoc2",2.12154590649075,2.36810162901599e-10,2.8462948407235e-08
"Epha3",1.77535289220675,2.41636174299215e-10,2.88053660789939e-08
"Vim",1.36928223647405,2.42964701263031e-10,2.88053660789939e-08
"Sfrp1",2.66858693543357,2.49357990247277e-10,2.91696355682473e-08
"Cyp2a4",4.13556640283695,2.49384651117101e-10,2.91696355682473e-08
"Ccr2",2.33963744551951,2.67867702799369e-10,3.10825115228512e-08
"Clec4d",3.43311688121942,2.70903275543652e-10,3.10825115228512e-08
"Nfu1",-0.44003173437638,2.71632214667763e-10,3.10825115228512e-08
"Col4a5",2.29904114286159,2.72872633864828e-10,3.10825115228512e-08
"Ccdc3",1.78639745028732,2.77438288255443e-10,3.13973668033497e-08
"Lrrc9",3.99126165435366,2.98878671847398e-10,3.36055322126223e-08
"S100a6",2.60653357961716,3.04531732121198e-10,3.40216604321041e-08
"Zfp462",1.01780157271197,3.45235857667381e-10,3.83233791555867e-08
"Sh3pxd2b",2.4875013894102,4.10501077122184e-10,4.50999480466884e-08
"Kif12",1.69714832531119,4.11458098429163e-10,4.50999480466884e-08
"Pafah2",-0.391304646079012,4.41475033054204e-10,4.80876679754292e-08
"2610307P16Rik",2.55876458960664,4.4660962516094e-10,4.8344798430465e-08
"Cyp4v3",-0.790395227364973,4.64198168131469e-10,4.9938553544415e-08
"Evc",1.32198679546388,4.82993151213574e-10,5.1641746253682e-08
"Lamc2",2.6816592073396,4.92159726044769e-10,5.23009738140746e-08
"Ppa2",-0.383929363792966,5.4386986524996e-10,5.74458424944018e-08
"Ptgfrn",1.5887703249189,5.53462925005652e-10,5.81069388975814e-08
"Timp2",1.2901006308613,5.72950605537891e-10,5.97927134929004e-08
"Ms4a6b",1.58274482848318,6.28355148678795e-10,6.51843662569884e-08
"Ubd",4.34326362420962,6.67489651997514e-10,6.88343766568797e-08
"Glis3",2.34930242302802,6.97586944546682e-10,7.15149721738799e-08
"Tsc22d3",-0.74042293930304,7.39115613507851e-10,7.53292801883908e-08
"Cbr3",4.12857317906799,7.73190363448615e-10,7.8343963105712e-08
"Frem1",1.82742408207924,7.81815936056138e-10,7.87600470149501e-08
"Pak3",5.25863414342926,8.73029044922037e-10,8.74433919247199e-08
"Chst11",2.86303251762253,9.36425525685853e-10,9.32572803523032e-08
"Fblim1",2.07889899047801,1.01130918313519e-09,1.0014259343e-07
"Plek",1.53538474504192,1.05398936600985e-09,1.03198294925404e-07
"Cd36",1.02023168665154,1.05401058622457e-09,1.03198294925404e-07
