"Gene.Symbol","log2FoldChange","pvalue","padj"
"LOC118568353",2.17095493975401,1.37733359959418e-25,2.31405818067818e-21
"Chil1",2.77650047016444,9.0150784261212e-21,7.57311663186311e-17
"Gm32540",-2.95618429255233,5.69280170220587e-17,3.18815871329203e-13
"Cdh1",-2.11744654364522,1.53634648581004e-11,6.45303932702363e-08
"Sult1e1",3.58858539067493,1.28385795114525e-10,4.31401948743827e-07
"Gm30262",-1.28851815368598,2.89223580835152e-10,8.09874230268564e-07
"Slc13a2",-1.99454825826931,1.23322653638114e-09,2.95991986253422e-06
"Cphx1",-0.959082964079555,2.54717180825294e-09,5.34937919380721e-06
"Gm28876",-1.26600820085283,3.28941466760565e-09,6.1406062033825e-06
"Gm32542",1.7096072780693,1.825809804805e-08,3.06754305305288e-05
"1810008I18Rik",-1.08661613183422,3.10180470168876e-08,4.52671612670825e-05
"Cnmd",-1.4691849988583,3.23317621096953e-08,4.52671612670825e-05
"Pld6",-1.54727913671517,1.03600728812981e-07,0.000131348905200784
"9030622O22Rik",-0.859998949468293,1.09450906065769e-07,0.000131348905200784
"Efcab7",1.82447766763492,1.3398459592892e-07,0.000144555530211637
"Gm29919",-1.84497392546735,1.43861812539823e-07,0.000144555530211637
"Itih5",-1.25468664741024,1.46267722968742e-07,0.000144555530211637
"Gm52059",-1.99292533712366,1.93042410464701e-07,0.00018018364101208
"Selenbp2",-3.72267350372232,2.08074766989035e-07,0.000183992850535936
"Ngef",-1.12698200942852,2.78507878807359e-07,0.00022778027844707
"Gm15998",-1.30445565216585,2.84708401130198e-07,0.00022778027844707
"Gm51616",1.17017118238923,3.12155805512833e-07,0.00023838771311005
"Adrb3",-1.34278578952748,3.4959918498567e-07,0.00025537460464975
"Smim1",-0.792769673007466,7.36387257914986e-07,0.000504418787878718
"Gm36264",-1.605143837736,7.50578518955298e-07,0.000504418787878718
"Nmrk1",-0.679357001792639,7.9386441279783e-07,0.000512989076900629
"Gm31583",-1.16172990296981,8.73752574407459e-07,0.000543700629726656
"Usp2",-2.13425638469324,1.08996681920791e-06,0.00065323256741308
"Cystm1",-1.17231912649598,1.12986928907221e-06,0.00065323256741308
"Slc13a3",0.817296891631547,1.16641729792229e-06,0.00065323256741308
"Inmt",-1.09847793265528,2.16596708504148e-06,0.00117388429018652
"Tbc1d30",-1.40228843070188,2.32812109609487e-06,0.00122233632923406
"2310001H17Rik",-1.06182652873968,2.51509014551191e-06,0.00128048574347714
"Rtkn",-0.611435761971071,2.89477446134276e-06,0.00143044428602999
"Tk1",-1.18514489442444,3.20735138102406e-06,0.00150867925699113
"Raet1d",1.26260235093155,3.26378034192693e-06,0.00150867925699113
"Tubb6",0.598750157502103,3.32248869166548e-06,0.00150867925699113
"Tmem25",-0.627810773852701,3.70405847695773e-06,0.00163768122293071
"Ftcd",-0.6644011077992,3.89597326961983e-06,0.00167836530520212
"D830015G05Rik",-2.31086396331996,4.3032093563441e-06,0.00180745550989843
"Gm765",1.53215336380587,4.92267513109971e-06,0.00201721621652698
"Azin2",-1.69276129796954,5.33450491863662e-06,0.00210791875255673
"BC021767",-1.45387813609426,5.39494710790663e-06,0.00210791875255673
"Lcn2",2.76957298953506,5.67538836564577e-06,0.00216709545298215
"Glul",0.443646466547775,5.81748542592313e-06,0.00217199050313188
"Gm34667",-1.14555039239783,6.51879468601145e-06,0.0023809189026017
"Stxbp5l",-1.51323235264628,8.05927293099614e-06,0.00285713480816565
"Nup62cl",-2.32931251486852,8.16275643068575e-06,0.00285713480816565
"Ube2e2",0.4839971324135,8.46711321189769e-06,0.00290318304230802
"Ly6d",1.63215305109288,9.02039999710993e-06,0.00303103480702888
"Erdr1_1",2.23575557961602,1.09875272095737e-05,0.00361963616956957
"Slc1a4",0.908081311569777,1.23373738143006e-05,0.00398615802796279
"H2bc21",-0.894401648996848,1.39367846283381e-05,0.00441796072718316
"Tmem63b",-0.390298712496445,1.69230287385792e-05,0.00519263143171664
"Proser3",-0.5904762015485,1.6998674408929e-05,0.00519263143171664
"Gins3",1.07084769453557,1.77673902850134e-05,0.00533053436033054
"Map2k6",-1.34097039080617,2.03499944722315e-05,0.00585663141148929
"Cps1",-0.645159847918287,2.05776807336843e-05,0.00585663141148929
"Slc34a2",1.56356926972754,2.08893585846258e-05,0.00585663141148929
"Igsf11",0.600498741716296,2.09152957972357e-05,0.00585663141148929
"Akap8l",-0.436638296632416,2.23051550824366e-05,0.00614342476295109
"Aqp4",1.82399171216116,2.28335151376357e-05,0.00618751431979705
"Cdkn1a",1.86542332156052,2.50923774521287e-05,0.0065855548102617
"Orm3",1.36038069752045,2.57676392827564e-05,0.0065855548102617
"Nr2c1",-0.410103139830093,2.58491640429526e-05,0.0065855548102617
"Mpv17l",-0.494807085578312,2.58702825711132e-05,0.0065855548102617
"C730002L08Rik",1.54130834769124,2.68441852529798e-05,0.0066833880067103
"Glt1d1",-0.637778040602721,2.73417850985098e-05,0.0066833880067103
"Wee1",-1.34513421420219,2.77624470300164e-05,0.0066833880067103
"Ces2a",-0.808377847772907,2.78457925403084e-05,0.0066833880067103
"Il17rb",-0.55118017430981,2.89946651151833e-05,0.00686111786760837
"Scarf1",-0.467382690988269,3.05383121409783e-05,0.00712603030945245
"Gm34014",-1.4090404984973,3.13236196997719e-05,0.00720915252843655
"Efna3",-1.5659182498291,3.27518085874959e-05,0.00741439498901733
"Gm34451",-0.984650398794743,3.3098007510047e-05,0.00741439498901733
"Ranbp3l",-1.84409581803869,3.3815350628717e-05,0.00747541718306676
"1810019D21Rik",-0.905926688043182,3.50449130208346e-05,0.00764661796964989
"Prss53",-0.552167048510476,3.55343797668578e-05,0.00765401428798689
"Nup93",0.740999730113343,3.66382102403953e-05,0.0077918806360618
"Gm52866",-1.27223438517104,4.03183773083412e-05,0.00846736321446801
"Gm40770",-0.915648372431887,4.40920486519437e-05,0.00914556184446056
"Cpne2",-0.433887562218668,4.79405286422389e-05,0.0098225466063202
"Hnf4aos",-0.943796944513684,4.975693189536e-05,0.0100718820816138
"Neurl2",-0.760457697835398,5.28460257529006e-05,0.0105698342699343
"Tceal8",1.15520438649164,5.77605218118785e-05,0.0114168767877808
"Lyve1",1.13541279959728,6.63292163758999e-05,0.0129225121825152
"Amer2",-1.62088811816355,6.80062691533974e-05,0.0129225121825152
"Tor3a",0.983895687381185,6.80948673495515e-05,0.0129225121825152
"Sucnr1",-0.556430085726865,6.85986782159527e-05,0.0129225121825152
"Dnaic1",-2.0668962879745,6.96496539532216e-05,0.0129225121825152
"C5ar1",1.03192965354078,7.06717163638576e-05,0.0129225121825152
"Zfp518b",0.698890270324463,7.0761926122933e-05,0.0129225121825152
"Per3",-2.88886054071504,7.42975054471771e-05,0.0133984124565574
"2010003K11Rik",1.12757979035484,7.49628457184928e-05,0.0133984124565574
"Slc16a6",0.770069485106912,7.61455561181722e-05,0.0134665419825412
"Plekhg3",-0.648506437717806,7.8491360556982e-05,0.0136062563653057
"Ccdc86",0.642661451490734,7.85552566772603e-05,0.0136062563653057
"Slc7a15",-2.22444750795253,8.00993161007294e-05,0.0137321286715138
"Gm30723",-1.46926952662621,8.53126804737004e-05,0.01447816509736
"Afmid",-0.679322468174672,8.63214663801816e-05,0.0145028695665343
"Gm36600",-1.19050298449111,8.78805871566428e-05,0.0146186311368194
"Ipmk",-0.556253426656858,9.02456261438319e-05,0.0148648702435541
"Fam83a",2.07000384194579,9.20687116060949e-05,0.0150179264436311
"Gm33149",1.04246866451692,0.000105088276121216,0.0169768089145437
"Spatc1l",-1.39695683984796,0.000106977690563964,0.0171174493253825
"Enho",-1.59879043581942,0.00010925737373256,0.0173172937366108
"Wnk4",-0.956789475400088,0.000113064078450289,0.0175575991345155
"Rhbg",0.960777195068342,0.000114081340471065,0.0175575991345155
"Alg2",0.823918172306071,0.00011472774973694,0.0175575991345155
"Gm46218",-0.813336930597664,0.000115825037252211,0.0175575991345155
"Sardh",-0.495267292317122,0.000115998661027988,0.0175575991345155
"Ggnbp1",-0.608390963148548,0.000118772504267342,0.0178169361088894
"Fgf21",1.80822706432308,0.000119923547386308,0.0178304028286492
"Hilpda",0.89158392353914,0.000125154127635138,0.0184448640210346
"Pde4c",-0.681070671916501,0.000126489406251831,0.0184795522994523
"Sprr2b",3.89768863530567,0.000127406057788151,NA
"9030616G12Rik",-0.974144371968169,0.000128141807531949,0.0185595733477955
"Tle2",-0.47414792274847,0.000132789313574103,0.0188492265447323
"Slc10a3",0.569122291662077,0.000133014562794256,0.0188492265447323
"D130037M23Rik",-0.648386454092006,0.000133507407822341,0.0188492265447323
"Peg3",-0.964992432146295,0.000134653834419654,0.0188526589340384
"Fst",-1.66945599527969,0.000136802312485182,0.018995170678211
"Ces1b",-0.455037367567116,0.000141281683171763,0.0193883591188348
"Acnat2",0.943748205867233,0.000141942037474953,0.0193883591188348
"Gm13194",-0.996591147665555,0.000145461107347205,0.0197088069721
"Gm36393",-1.23046286726387,0.0001485160338909,0.019961743083208
"Dnajb9",1.02674329003797,0.000153258856110161,0.0204357304881494
"Cyp2d37-ps",-0.477203170310934,0.000156748694287625,0.0207364945883968
"0610031O16Rik",-0.577463643402899,0.000160014993364066,0.0208926843663321
"Igfbp3",0.654770567350462,0.000160416420645012,0.0208926843663321
"Golt1b",0.758964368264663,0.000171560202965981,0.0220719201844746
"Trmt6",0.483275904074166,0.000172098181308623,0.0220719201844746
"Nnt",-0.546494907296511,0.000175328598813965,0.0223158771869199
"Cib3",-3.78421979012111,0.000180165438483735,0.0227590942253025
"2310005A03Rik",-2.42081588446277,0.000183182666903403,0.0229675521391349
"Abhd14a",-0.598572724335595,0.000186600236390073,0.0232227449747378
"LOC118568318",-0.907660558447277,0.000197094538074664,0.0243484215749443
"Sall2",-0.800705881087018,0.000206734589507636,0.0253507582808189
"Lipe",-0.471008229098002,0.000208507211679819,0.0253507582808189
"Gm12576",-0.886038700730272,0.000209734861081711,0.0253507582808189
"Klhdc7b",-2.13023298916798,0.000213376381686408,0.0254707163846791
"Ip6k1",-0.363962497743749,0.000213759360171404,0.0254707163846791
"Cldn2",0.516688373482846,0.00023293661287526,0.0275603382599806
"Bik",-0.892658745536024,0.000236267224290169,0.0277589205265673
"4833411C07Rik",-0.77839348784202,0.000238499273600336,0.0278265714983281
"Mfsd2a",1.10168216269143,0.000241170506547595,0.027944177106939
"Entpd7",0.873933338752669,0.000244288433365035,0.027947265328809
"Gm45609",-1.39625281372213,0.00024547984883307,0.027947265328809
"Nop58",0.603369973640574,0.00024618744531062,0.027947265328809
"Lmbr1l",-0.521989337794295,0.000248473415764769,0.0280174621359992
"Ahr",0.553351170121668,0.00025572392270033,0.0286427841685883
"Ccl2",1.63082573835224,0.000257596713164375,0.0286614727011567
"Aldh1l1",-0.478052206079667,0.000263774617240582,0.0291557720017041
"Tef",-1.32457586381069,0.000276212281887022,0.0303309970456461
"Fam81a",-1.06174501713606,0.000281527580771551,0.030617141004872
"Slc39a5",1.31545928190792,0.000282462761487719,0.030617141004872
"Dbt",-0.434713449817378,0.00028599022255934,0.0308007803155094
"Gm38592",-1.02067666241402,0.000293627788981914,0.0311214109299351
"Tnks1bp1",-0.573388895957288,0.000294230599075085,0.0311214109299351
"Gm26747",-1.99961847929677,0.000294524393658692,0.0311214109299351
"Mbnl3",1.52283790573132,0.000297030037154953,0.0311900103390022
"Gm39099",-1.82515293555238,0.000300586144210294,0.0313673776948891
"Gpr137c",-1.3029027008377,0.000312372592743528,0.0323961230289136
"Sptbn2",-0.74657934814404,0.00031846831217454,0.0328256816738923
"Gramd3",-0.400451884124952,0.000326139662842314,0.0334114175330104
"Sspo",-1.56321448155104,0.000331435276649033,0.033748145957457
"Dennd6b",-0.389379813786129,0.000333733795558948,0.0337774789107583
"5033421B08Rik",-0.60779930050133,0.000352602372411865,0.0354561315773267
"Eif4ebp3",-1.3696048015077,0.000355719923385973,0.0354561315773267
