"Gene.Symbol","log2FoldChange","pvalue","padj"
"Pnpla7",-3.19180870280796,6.018329884712e-20,4.379191257575e-18
"Hscb",-5.06911864807116,6.18441797937141e-20,4.48182517533394e-18
"Sult2a7",-8.25875427218003,9.62262691111821e-20,6.94536377858935e-18
"Ang",-3.06490890237578,1.07959604679291e-19,7.76095150104138e-18
"Tpr",3.11187348037572,1.10715481715034e-19,7.92722849079643e-18
"Gm41999",-6.38610502550669,1.11196524998587e-19,7.92995138436139e-18
"Immp1l",-6.26233928069778,1.20081239852495e-19,8.52958013237959e-18
"Pcbd2",-5.15870875901661,1.2147124705444e-19,8.59421075997816e-18
"Rpl3",-3.09237581092094,1.24372324497746e-19,8.76482129334507e-18
"Rpl5",-4.01772598966622,1.30093078459032e-19,9.13202393888892e-18
"Pet100",-6.1425708884003,1.38483037933368e-19,9.68299366799722e-18
"Gm16548",-5.16156914769912,1.40371398990137e-19,9.77684063005236e-18
"Pkig",-3.46454152388957,1.65078923078309e-19,1.14531500895416e-17
"Gm11963",-4.55227042573178,1.91969813906082e-19,1.32674118491076e-17
"Nme3",-4.50079997402818,2.09408765943601e-19,1.44169881168864e-17
"Gm4956",-6.43016170521084,2.11790104688655e-19,1.45250684824787e-17
"Churc1",-5.60988417942945,2.20221505540387e-19,1.50456677449348e-17
"Lrrc51",-4.59964054392172,2.38651785836852e-19,1.62428401767287e-17
"Smim4",-5.44969108895976,2.55491851006264e-19,1.7323121715955e-17
"Gm6135",-6.78814952265894,3.02378401491791e-19,2.04248052328417e-17
"Gm36741",-4.33286662482178,3.2014152218686e-19,2.15433580719729e-17
"Ankrd49",-4.03491318972318,3.33648685465068e-19,2.23682077521525e-17
"Gm30262",-3.60286263640707,3.64885268532972e-19,2.43710683087321e-17
"Rpl18a",-3.87382775168739,4.2753608648048e-19,2.84494273159873e-17
"Abhd2",3.47599480673927,4.87607154714929e-19,3.23265484051749e-17
"Sptan1",4.49492712871947,4.9536452593742e-19,3.27196494991875e-17
"Tmem29",-4.53814895522166,5.1031967852738e-19,3.34840133781118e-17
"Gm11844",-4.25256143348768,5.10677969398018e-19,3.34840133781118e-17
"Ndufb6",-4.8783707964792,5.18768261631086e-19,3.3890335340133e-17
"Snrpd2",-4.75210017754253,5.380066579598e-19,3.50193424635652e-17
"Gemin7",-3.52972446706566,5.64222380719739e-19,3.65926833872584e-17
"Jtb",-3.30876856900051,5.87570575572192e-19,3.79693621037626e-17
"Rab9",-4.04770172499872,6.17779774147118e-19,3.97779063209835e-17
"Ppdpf",-3.20158286525879,6.43756437124388e-19,4.13019362886256e-17
"Dleu2",-3.71739932374634,6.62824147414198e-19,4.23734008525505e-17
"Dnajc12",-4.75230622572048,7.46937569002816e-19,4.75807205877239e-17
"Cox14",-4.67064379887189,7.55861061030178e-19,4.79784148668092e-17
"Ccdc58",-4.30276302102306,8.210566884021e-19,5.19325608565286e-17
"Supt4a",-4.61484896418168,8.28789817339353e-19,5.2237104684417e-17
"Emg1",-3.96410191847497,8.51828018815979e-19,5.35007773221264e-17
"Gng5",-3.64440270344988,8.66579927138603e-19,5.42369954397937e-17
"Hint1",-4.77399215017648,9.01527125044042e-19,5.62276499591929e-17
"Nsdhl",-3.33013368930557,9.53101093645239e-19,5.92378804730895e-17
"Gm38455",-5.29499632545307,9.85797486933013e-19,6.10580450384115e-17
"Chchd1",-5.76741085720183,1.05856063491815e-18,6.53387426380512e-17
"Chrna1os",-5.67638840216864,1.07903402819093e-18,6.63735708062463e-17
"Cyp4a10",3.74149414345863,1.12079842920573e-18,6.87064790506253e-17
"Snord104",-5.47945212690966,1.22548556630247e-18,7.48675482485124e-17
"Gfer",-3.65441492971054,1.53346347835625e-18,9.33639328659076e-17
"Ss18l2",-4.86479431453456,1.55607476786332e-18,9.44194520161131e-17
"Npm1",-3.43517474817938,1.62664812537391e-18,9.83682481222734e-17
"Tmem234",-3.0284504192924,1.65551493188723e-18,9.97768258612172e-17
"Ndufa11",-4.3315520935507,1.70363946453958e-18,1.02332706091471e-16
"Atp5g2",-3.5683220706713,1.71922120224494e-18,1.02923275987239e-16
"Ndufa4",-5.03855329175054,1.83315954561325e-18,1.09378519554924e-16
"Psmg4",-5.26441303680144,1.85521276221113e-18,1.10326606124848e-16
"Smim26",-5.63448282430618,1.91836260852016e-18,1.1347430481366e-16
"Fxn",-3.97952724065036,1.92082203120329e-18,1.1347430481366e-16
"Cox7a2l",-3.33856719813997,2.05441608750767e-18,1.20967263047326e-16
"Gm41018",-5.23302774425016,2.10888471029229e-18,1.2376733217781e-16
"Ndufv3",-4.28206834434357,2.1553605147924e-18,1.25925805323154e-16
"Fkbp11",-5.03681202610751,2.15973308570996e-18,1.25925805323154e-16
"Rasl2-9",-4.70238899165311,2.22886213199221e-18,1.29534520008638e-16
"Fam162a",-4.15617028192572,2.23953864322666e-18,1.29733791953907e-16
"Timm10b",-4.41299392294877,2.3483835883466e-18,1.35600213649691e-16
"Zfand2b",-3.14612280363098,2.53441880073034e-18,1.4587169303239e-16
"Ptpmt1",-3.7581646347103,2.64250002760925e-18,1.5160496953271e-16
"Ufc1",-4.50868587396107,2.66527735441282e-18,1.52423209725206e-16
"Cnpy2",-4.08752696753104,2.70556791800522e-18,1.54234604242973e-16
"Rtraf",-4.17381200609723,2.96758102748661e-18,1.68633969498445e-16
"Gm36691",-4.53070621264734,3.03289483629443e-18,1.71800055600223e-16
"Atp6v1g1",-3.57489712203002,3.36526702129709e-18,1.90026118868195e-16
"Gm4013",-5.79524618032367,3.41235494671086e-18,1.92079099201649e-16
"Fis1",-3.6404579456062,3.54214000303951e-18,1.9875958010786e-16
"Cdc34",-3.17600340262954,3.62936938653784e-18,2.03017850059461e-16
"Cox6c",-4.5034556885336,3.64635742220443e-18,2.03332703605792e-16
"Mrpl54",-4.58809981208982,3.78926922345477e-18,2.10645711490188e-16
"S100a16",-3.78914001762263,3.82159496253708e-18,2.11784983991993e-16
"Rhod",-2.92129941444167,4.12641465470418e-18,2.27971673824706e-16
"Tmem242",-4.27049624850456,4.50664476852072e-18,2.48212127250834e-16
"BC002059",-3.74514387420902,4.61556757527622e-18,2.53431471157805e-16
"Polr2k",-5.27766322333261,4.6440621496029e-18,2.54216246109761e-16
"Smim8",-4.81088361989227,4.84836967071513e-18,2.64590905810368e-16
"Elovl3",-4.56876618456097,5.21986741721656e-18,2.83998865556767e-16
"0610012G03Rik",-3.44308780145049,5.63935288119795e-18,3.05892171434676e-16
"Cox19",-4.41364144704828,5.75866086012623e-18,3.11420028387491e-16
"Mtln",-5.23410151049557,5.92155474534087e-18,3.19264548016872e-16
"Dsp",3.58377747571932,6.01061354814831e-18,3.22255641167781e-16
"Cript",-5.04288610723732,6.02114623256395e-18,3.22255641167781e-16
"Gm14403",-3.18106334030414,6.03104132911769e-18,3.22255641167781e-16
"Myo18a",3.52408677760919,6.69565815933041e-18,3.5670321741671e-16
"Mea1",-4.42100090316115,7.05747914050768e-18,3.74863135356343e-16
"Ndufs4",-4.62143475572338,7.1459380342105e-18,3.78438730214107e-16
"Ndufa1",-4.07652967102587,7.34050113574216e-18,3.8759578268373e-16
"Gm27252",-3.77940944204407,7.51686672588817e-18,3.95740924686466e-16
"Mrpl51",-3.12280217557654,7.80826807623559e-18,4.09876828635241e-16
"Eif4g1",3.40124807173384,8.15147732204275e-18,4.26641649311594e-16
"Hipk2",3.3525560909355,8.35406073426189e-18,4.35969933362355e-16
"Eif3m",-3.90510494784402,9.04709599819929e-18,4.70764588278393e-16
"Cox4i1",-3.94901857032364,9.19207742740125e-18,4.7692227811734e-16
"Pdcd5",-4.18058563959824,9.22930809858974e-18,4.77469985447272e-16
