"Gene.Symbol","log2FoldChange","pvalue","padj"
"Qdpr",-1.38880764681081,3.19149032641941e-28,6.35730996977849e-26
"Vim",2.27148302927918,4.70510716735077e-28,9.27159074719034e-26
"LOC102637129",3.12492055816122,7.17214292170777e-28,1.39826267216188e-25
"Apoa4",2.87378546693437,1.05582049963345e-27,2.03673331329291e-25
"Etnppl",-1.85668990076024,1.13782922287945e-27,2.17206857692591e-25
"Itgam",3.8429856589471,1.20945830902437e-27,2.28500339909078e-25
"Rab7b",3.53864863796428,1.3265629996262e-27,2.48067280930099e-25
"Saa2",3.36022477416968,2.73874368650114e-27,5.06971886856766e-25
"Slc11a1",2.54500939446666,3.09585496211132e-27,5.67346380356521e-25
"Flna",1.78730690024298,4.07817977675344e-27,7.39967550383996e-25
"Ces1f",-2.19513095844436,5.45612862195442e-27,9.80284442411144e-25
"Tpm1",1.51397205405325,5.61565825911475e-27,9.99151002490649e-25
"Rhob",1.46249037462148,8.19350177672495e-27,1.44378955346405e-24
"Saa3",2.54658649146341,8.87390468743536e-27,1.54879216478038e-24
"Lilrb4a",3.12387126470292,9.07637350710842e-27,1.56918510274782e-24
"Lrit1",-2.15665061695968,1.04743774159943e-26,1.79395738808889e-24
"Sh3pxd2b",3.94725096913143,1.16301676950223e-26,1.97346715906461e-24
"Dock2",2.63989262795261,1.18006477545863e-26,1.9840245022986e-24
"Slc27a5",-1.34205455458207,1.50431356005106e-26,2.50618639104507e-24
"Soat1",2.69679031638966,1.63349618342224e-26,2.69688748264828e-24
"Cd52",2.28912961919212,2.44756554090431e-26,4.00482911630468e-24
"Fstl1",1.68378487562948,3.11002228243166e-26,5.04374056175598e-24
"Gpr137b",3.52526626639819,3.29177314300264e-26,5.29166970339179e-24
"Anxa1",2.81281098697383,3.93846555387663e-26,6.27620171655157e-24
"Pgm3",1.43043774281479,4.18443686270036e-26,6.61068878843507e-24
"Ncf2",2.79226423452898,5.58404675413495e-26,8.74643083899804e-24
"Cdc20",4.01243667784346,1.03050393011163e-25,1.60042500196828e-23
"Haao",-1.58693890086511,1.15797902849859e-25,1.78328770388783e-23
"Ptafr",3.31463480145923,1.16832198361401e-25,1.78422238930919e-23
"Coro1a",2.25106816990775,1.2253446539562e-25,1.85584017590093e-23
"Pkm",2.23055385615058,1.30183349856367e-25,1.95552464710474e-23
"Mvp",1.32859573002876,1.35996323557014e-25,2.02623465488279e-23
"Asl",-1.29053180605119,1.43957145923678e-25,2.12754730338494e-23
"Gm12715",1.4413749562946,1.54683188392394e-25,2.2677792883832e-23
"Themis",5.0276385045329,1.64418841913542e-25,2.3913807118314e-23
"Anxa3",2.56492393714494,2.51627039424512e-25,3.63095836574299e-23
"Itga4",2.02745669152256,2.62593872308065e-25,3.75960570618562e-23
"Macrod1",-1.6806099464395,2.93654344472459e-25,4.1717128037227e-23
"Slc30a10",-2.06544716895288,3.36737386177174e-25,4.74596435140958e-23
"Cyp2c29",-2.73557688009957,3.39256428044666e-25,4.74596435140958e-23
"Sema4d",3.48747797389523,3.53090685894786e-25,4.90207568917262e-23
"Nid1",2.07780172690673,4.16097585287951e-25,5.73338672780977e-23
"Enpep",-1.36898668799263,4.90574167614089e-25,6.7091508923103e-23
"Basp1",2.38431006631051,5.14618588135204e-25,6.98585203419685e-23
"Syk",2.18150285746043,6.76145789253489e-25,9.11106451019077e-23
"Tubb6",1.65154369876117,6.83353910681763e-25,9.14098085193721e-23
"Lrit2",-4.16002789240237,7.07568381264729e-25,9.39630301091117e-23
"Ms4a6d",2.89124048462203,7.50647094240692e-25,9.89666089860067e-23
"Slc6a8",2.11258929977782,8.16466186043565e-25,1.06875423753103e-22
"Pak1",2.56961473155486,9.37461707317443e-25,1.21843427292904e-22
"Mmp2",2.65572762727105,1.05935675787729e-24,1.36716703837037e-22
"Cdca3",2.8993829662676,1.44624981314646e-24,1.85342476054e-22
"Cerk",2.11236768115093,2.62930641949073e-24,3.34615760024911e-22
"Scamp5",1.60296093805035,3.12728973894107e-24,3.9524628797127e-22
"Ly6d",6.80568443088053,4.13890027744971e-24,5.1951703071605e-22
"Ctsd",1.23282510553162,4.2637711405588e-24,5.31550135522997e-22
"Tgfbi",1.46570848520479,4.84858559528675e-24,6.00372835265034e-22
"Sdcbp",0.995801832015389,5.87036667287565e-24,7.22015702329659e-22
"Iqgap1",2.06012204152336,8.72261829715706e-24,1.065671352758e-21
"Psd4",1.7808725207753,9.56526039049622e-24,1.16088054249161e-21
"Hexa",1.22648747113218,1.09691208989984e-23,1.32250072102003e-21
"Arhgap19",2.21932798144248,1.30833006736635e-23,1.56708868068991e-21
"Apoh",-0.848419433482148,1.51299381981794e-23,1.80046264558335e-21
"Pdk1",-1.63231688842007,1.880308142451e-23,2.22313077539077e-21
"Cdo1",-1.04554818431777,2.031259655502e-23,2.38620925940574e-21
"Cyth4",2.35079962426822,2.20527176467916e-23,2.57412804837645e-21
"Srgap3",-3.50122775377267,2.2672755296058e-23,2.62975261744025e-21
"Klf6",2.14942568011533,2.75312464831883e-23,3.17319259780445e-21
"Slc37a2",2.82102466273396,3.04387256794351e-23,3.4863755425083e-21
"Smoc2",1.78330798428393,3.3229074383749e-23,3.78233551028935e-21
"Aadac",-0.965901561814894,3.66924287937275e-23,4.15077438317191e-21
"Axl",1.75791720381277,4.01919405790887e-23,4.51875768743791e-21
"Ugt1a5",-3.02288593867353,5.67665312341456e-23,6.34331372803019e-21
"Slc19a2",-0.774092196895668,6.92018119387755e-23,7.68601457933333e-21
"Csf2rb2",3.43935525468483,7.73805553517156e-23,8.54262685165988e-21
"Tagln",1.79837356347835,8.72868279380643e-23,9.57855334606566e-21
"Aldh8a1",-0.883253280776939,1.31488906142219e-22,1.4343248178347e-20
"Myo5a",3.65670911196051,1.42051744767079e-22,1.54037886071094e-20
"Gm7665",3.59203457471919,1.64107636147055e-22,1.76908031766525e-20
"Unc5b",1.88611485606325,2.0014234587513e-22,2.14491732778224e-20
"Adcy7",2.32141168080782,2.16172998698999e-22,2.30324789195224e-20
"Acot9",2.10132321601335,2.43096711970484e-22,2.5751389269197e-20
"Cd44",2.01611364691353,2.72972825127666e-22,2.87499999614345e-20
"Cyp2j5",-1.05752686503716,3.58106070801871e-22,3.74722527247524e-20
"Nckap1l",2.18822029668184,3.59877577188499e-22,3.74722527247524e-20
"Frzb",2.8341955034331,3.95213650507119e-22,4.09191263231269e-20
"Tlr13",3.30541854698542,4.05965959851142e-22,4.17962482035507e-20
"Emp3",2.7305054226723,4.68475317270053e-22,4.79624506384972e-20
"Gm19619",3.34999132162116,5.91725383070607e-22,6.02442187230664e-20
"Rdh7",-0.632743292339486,6.29969298149823e-22,6.37835213143296e-20
"Ywhah",1.07187218578721,7.97570154951085e-22,8.03091794485362e-20
"Serpinh1",1.30695967357026,8.20750300231197e-22,8.2191639355393e-20
"Hvcn1",2.53758087972311,8.73731438880688e-22,8.70217518963451e-20
"Maged2",1.49926985468558,9.35816994191415e-22,9.27015255975776e-20
"Plau",3.12691659408892,1.09339998654017e-21,1.07729291146963e-19
"Csf2rb",2.15761971915294,1.11030291493065e-21,1.08809685663203e-19
"Khk",-1.31290361799994,1.17885802630694e-21,1.14913575479261e-19
"Adgrf1",-2.1105025704678,1.50812486484041e-21,1.46232255413044e-19
"Ptprc",1.73294664499078,1.57444963423188e-21,1.51859810510176e-19
"Gm4737",-1.43959437592168,1.65677492306242e-21,1.58963650471424e-19
"Evl",2.59147025869349,2.11616195436288e-21,2.01983249873198e-19
"Cln6",2.28032431999163,2.4017432638627e-21,2.28053611676413e-19
"Alox5ap",2.86107036137276,2.41819780217313e-21,2.28432437745489e-19
"Gm29779",2.45213656017739,3.05881391497017e-21,2.87465763106376e-19
"Ccnb2",3.79961541827119,3.23138633243552e-21,3.02134622082722e-19
"Fbxo3",-0.76400671427218,4.23199684370973e-21,3.93683117552408e-19
"Gnmt",-1.8497660311657,4.55445374951171e-21,4.21539997038139e-19
"Epdr1",4.17857756543713,4.63424039211676e-21,4.26769293597647e-19
"Tmem71",2.7811607074306,4.65973115924822e-21,4.26971166121914e-19
