"Gene.Symbol","log2FoldChange","pvalue","padj"
"Mir378a",1.03617714906969,0.0443321614437942,NA
"Igsf5",-0.0830088951064164,0.0443931850698509,0.16210603279286
"Relb",0.300412302559224,0.044395268005774,0.16210603279286
"Ppt1",0.11497417386957,0.0443964994195043,0.16210603279286
"Gm34574",-1.08356557744957,0.0444661974634462,NA
"Gm32849",-0.653236334982875,0.0444867721789612,0.162399186519965
"Prxl2b",0.211532025470597,0.0445042591987768,0.162426563588354
"Bace1",-0.164195460455015,0.0445255887347932,0.162467949202141
"Gm23182",-1.34319275721165,0.0445396469895402,NA
"Gm41622",-0.174663570459542,0.044557742375923,0.162523121977528
"Cd99l2",0.0988706108917707,0.0445606961137427,0.162523121977528
"Gm51629",-1.62198845315612,0.0445748431461573,NA
"Tex2",-0.0725410486803865,0.0445912667964907,0.162598155137069
"Ybx1",0.0691453837939427,0.0446134918660886,0.162642729930105
"Lexis1",1.85847487273353,0.0446243618928438,NA
"Nmnat3",-0.205252729076742,0.0446784748381257,0.162810921100999
"2310011J03Rik",-0.128429747622363,0.0446853683189512,0.162810921100999
"S100a8",0.778715463756617,0.0446896606895936,0.162810921100999
"Rfx2",0.534863388231414,0.044702249775362,0.162820310883922
"Mindy4",0.278149956082285,0.0447223197344588,0.162846256156053
"Zfp87",0.222514715060819,0.0447293996340828,0.162846256156053
"Slf2",-0.105441899633973,0.044755740279714,0.162905685803265
"Map2k6",0.495295668359911,0.0447827694983581,0.162967594618885
"LOC118567607",0.412521301286456,0.0448066178310856,0.163017902860614
"Arhgef6",0.234466333253179,0.0448179184864202,0.163022547158276
"Jam2",0.154917458339826,0.0448473869406316,0.163093258903285
"Ctrb1",1.69591209816364,0.0448580030523415,NA
"Myo7b",-0.494063946099242,0.0449052143093893,0.163262259895803
"Ccnq",0.207801412559773,0.0449139365906552,0.163262259895803
"Snrnp200",-0.0840755543668012,0.0449418973377673,0.163316667890912
"Lst1",0.340850038338816,0.0449551199672532,0.163316667890912
"Gm11127",0.244413917646721,0.044959031061158,0.163316667890912
"Gm51738",-1.70095076864208,0.044987063118995,NA
"Hcfc2",0.11264079426016,0.0449877549911011,0.163384515279204
"Tnip2",0.14943476658326,0.0450037387813297,0.163406073632678
"Gm32337",0.218838033808956,0.0450235396512503,0.163441478872385
"Snhg20",0.298916245811948,0.0450478684498006,0.163493301628901
"Asph",0.0907515868667683,0.0451020245094852,0.163653329896867
"Gm39467",1.61685393052382,0.0451117364178189,NA
"Igfbp5",0.515016619738374,0.0451367774975554,0.163742898158096
"Zfp523",-0.134623282092364,0.0451541792390321,0.163769495308738
"Crb3",-0.153281344991926,0.045174076085277,0.163805128065743
"Ddx59",0.180829717974456,0.0451935082730214,0.163838540795561
"Gm10069",-0.283330848597951,0.0452034392516561,0.163838540795561
"Itpripl1",0.368657438853554,0.045216217596779,0.163848339299558
"Naip5",0.313094894819355,0.0452451740921066,0.163916744544426
"Taf1c",-0.286126685976659,0.0452992772074288,0.164076201609001
"G6pc3",-0.26997333560532,0.0453282593881225,0.164117405442037
"C1qtnf7",0.445684326632596,0.0453308359617309,0.164117405442037
