"Gene.Symbol","log2FoldChange","pvalue","padj"
"Znhit2",-0.174183613989275,0.529202971394124,0.667447932105531
"Zfp62",0.105200919333724,0.529325769189104,0.667553069219487
"Dlx4",-0.746618407612627,0.52939225228664,0.667556762656261
"Klb",0.126466524903931,0.529407572629388,0.667556762656261
"Arhgap30",0.314949917712715,0.529622044702709,0.667777456289218
"Gm46270",-0.773017454208608,0.529753781315716,0.667893807264348
"Zwilch",0.364161605520605,0.529838214377213,0.667950506796983
"Trp63",-1.2456148929343,0.529912642977409,NA
"LOC118568479",-1.2456148929343,0.529912642977409,NA
"Ndufa4l2",-0.219732563474251,0.530009200028784,0.668074828626096
"Kctd18",0.155129919480633,0.530053647468237,0.668074828626096
"Mxd1",-0.178065978338073,0.530059389233758,0.668074828626096
"Gm11517",0.502574132239217,0.530094702149058,0.668074828626096
"Zfp551",-0.251818184333121,0.530211608508129,0.66817241640985
"D630023F18Rik",0.911618807177133,0.530318955923802,NA
"Gorab",0.194996397228031,0.530322916577542,0.668241684355445
"Gm609",-0.706947798653921,0.530345530078044,0.668241684355445
"Amd1",-0.186536376616536,0.53046289657699,0.668307167688533
"Pias1",0.112060876783518,0.530511683134954,0.668307167688533
"Trim23",0.118494306041807,0.5305159456626,0.668307167688533
"Ccdc116",0.899439810274242,0.530627673720535,NA
"Sprr2b",2.3043281174656,0.530874777546323,NA
"Skp1",0.104775456360513,0.530891221755423,0.668730146647868
"Rep15",1.05869215708625,0.530998293788995,NA
"Smim9",1.05869215708625,0.530998293788995,NA
"C330013E15Rik",-0.312111260945202,0.53109932208916,0.668942497581904
"LOC118567393",0.73221418759816,0.531142171172579,0.66894669132725
"Tmem126a",-0.0842414520186044,0.531227543242405,0.668998286993973
"Elac1",-0.121095591958334,0.531272998657399,0.668998286993973
"Pilrb1",0.287826605195923,0.531301705680863,0.668998286993973
"Gpatch8",-0.0978657309878922,0.531419183620982,0.669076496137552
"Knstrn",0.54896748185837,0.531442871777006,0.669076496137552
"6030442K20Rik",-1.11652046621958,0.531476884719258,NA
"Brap",-0.108972469774582,0.531575706723586,0.669193960115286
"Tm4sf5",1.15112213004548,0.531633717246904,NA
"Yju2",-0.209938275419945,0.531837446420319,0.669426071962793
"Slc5a6",-0.125423640284211,0.531839180939071,0.669426071962793
"Zfp330",-0.181794388996647,0.531966782225558,0.669536896626665
"Lgals8",0.0851387975021461,0.532121691710745,0.669682072534407
"Tep1",0.12533627031514,0.532172429123583,0.669696134694438
"Ptgir",0.382419987927997,0.532226177606263,0.669713983670919
"Gm35930",1.53570324410398,0.532330553082975,NA
"Snord33",-0.628131383399145,0.532615387941233,0.670153918953487
"LOC118568370",0.987681878845342,0.532623665033847,NA
"Gm8290",-1.24271949232687,0.53266593600531,NA
"Gpatch4",-0.134739034376259,0.532677889391594,0.670182743699383
"Espnl",-0.833394561329504,0.532779759380257,0.670261091566675
"Septin3",0.586708044308019,0.532923449695867,0.670345212445341
"Dact2",0.150630526393683,0.532925829968509,0.670345212445341
"Rasgef1b",0.295504934581373,0.532979258593758,0.670362602928856
"Aard",0.454420256557432,0.533097485493842,0.670461485768205
"Cps1",-0.198116494922647,0.533150380103657,0.670478193463194
"LOC118568171",-1.22917601208488,0.53335390002422,NA
